Year,State,Table_Data,Footnote,High.Value,Low.Value,CPI.Average,High.2018,Low.2018,Rate.Inflation,High.2000,High.Monthly,Rent.2000.Median,Perc.wage.33,Perc.wage.42
1981,Idaho,2.3,,2.3,2.3,90.925,6.33,6.33,1.89,4.35,730.296,431,0.590171656,0.590171656
1981,Illinois,2.3,,2.3,2.3,90.925,6.33,6.33,1.89,4.35,730.296,495.2,0.678081216,0.678081216
1981,Indiana,2,,2,2,90.925,5.51,5.51,1.89,3.78,635.04,436.6,0.687515747,0.687515747
1981,Iowa,...,,0,0,90.925,0,0,1.89,0.00,0,445.2,0,0
1981,Kansas,1.6,,1.6,1.6,90.925,4.41,4.41,1.89,3.02,508.032,436.3,0.85880417,0.85880417
1981,Kentucky,2.15,,2.15,2.15,90.925,5.92,5.92,1.89,4.06,682.668,393.6,0.576561374,0.576561374
1981,Louisiana,...,,0,0,90.925,0,0,1.89,0.00,0,426.6,0,0
1981,Maine,3.35,,3.35,3.35,90.925,9.23,9.23,1.89,6.33,1063.692,438.7,0.412431418,0.412431418
1981,Maryland,3.35,,3.35,3.35,90.925,9.23,9.23,1.89,6.33,1063.692,544.3,0.511708276,0.511708276
1981,Massachusetts,3.35,,3.35,3.35,90.925,9.23,9.23,1.89,6.33,1063.692,528.6,0.496948365,0.496948365
1981,Michigan,3.35,,3.35,3.35,90.925,9.23,9.23,1.89,6.33,1063.692,499.5,0.469590821,0.469590821
1981,Minnesota,3.1,,3.1,3.1,90.925,8.54,8.54,1.89,5.86,984.312,474.2,0.481757817,0.481757817
1981,Mississippi,...,,0,0,90.925,0,0,1.89,0.00,0,359.9,0,0
1981,Missouri,...,,0,0,90.925,0,0,1.89,0.00,0,423.2,0,0
1981,Montana,2,,2,2,90.925,5.51,5.51,1.89,3.78,635.04,396.1,0.623740237,0.623740237
1981,Nebraska,1.6,,1.6,1.6,90.925,4.41,4.41,1.89,3.02,508.032,424.3,0.83518361,0.83518361
1981,Nevada,2.75,,2.75,2.75,90.925,7.57,7.57,1.89,5.20,873.18,617.6,0.707299755,0.707299755
1981,New Hampshire,3.35,,3.35,3.35,90.925,9.23,9.23,1.89,6.33,1063.692,517.4,0.486419001,0.486419001
1981,New Jersey,3.35,,3.35,3.35,90.925,9.23,9.23,1.89,6.33,1063.692,556.2,0.522895725,0.522895725
1981,New Mexico,2.9,,2.9,2.9,90.925,7.99,7.99,1.89,5.48,920.808,430.9,0.467958576,0.467958576
1981,New York,3.35,,3.35,3.35,90.925,9.23,9.23,1.89,6.33,1063.692,505.8,0.475513589,0.475513589
1981,North Carolina,2.9,,2.9,2.9,90.925,7.99,7.99,1.89,5.48,920.808,414.2,0.44982233,0.44982233
1981,North Dakota,2.80 - 3.10,,3.1,2.8,90.925,8.54,7.71,1.89,5.86,984.312,407.2,0.413689968,0.413689968
1981,Ohio,2.3,,2.3,2.3,90.925,6.33,6.33,1.89,4.35,730.296,448.9,0.614682266,0.614682266
1981,Oklahoma,3.1,,3.1,3.1,90.925,8.54,8.54,1.89,5.86,984.312,426.8,0.433602354,0.433602354
1981,Oregon,3.1,,3.1,3.1,90.925,8.54,8.54,1.89,5.86,984.312,510.2,0.518331586,0.518331586
1981,Pennsylvania,3.35,,3.35,3.35,90.925,9.23,9.23,1.89,6.33,1063.692,450.3,0.423336831,0.423336831
1981,Puerto Rico,1.20 - 3.10,,3.1,1.2,90.925,8.54,3.3,1.89,5.86,984.312,,0,0
1981,Rhode Island,2.9,,2.9,2.9,90.925,7.99,7.99,1.89,5.48,920.808,457.6,0.496954848,0.496954848
1981,South Carolina,...,,0,0,90.925,0,0,1.89,0.00,0,415.2,0,0
1981,South Dakota,2.3,,2.3,2.3,90.925,6.33,6.33,1.89,4.35,730.296,373.9,0.511984182,0.511984182
1981,Tennessee,...,,0,0,90.925,0,0,1.89,0.00,0,407.4,0,0
1981,Texas,1.4,,1.4,1.4,90.925,3.86,3.86,1.89,2.65,444.528,488.8,1.099593276,1.099593276
1981,U.S. Virgin Islands,3.35,,3.35,3.35,90.925,9.23,9.23,1.89,6.33,1063.692,,0,0
1981,Utah,2.50 - 2.75(b),(b),2.75,2.5,90.925,7.57,6.88,1.89,5.20,873.18,465.6,0.53322339,0.53322339
1981,Vermont,3.35,,3.35,3.35,90.925,9.23,9.23,1.89,6.33,1063.692,455.7,0.428413488,0.428413488
1981,Virginia,2.65,,2.65,2.65,90.925,7.3,7.3,1.89,5.01,841.428,524.9,0.623820458,0.623820458
1981,Washington,2.3,,2.3,2.3,90.925,6.33,6.33,1.89,4.35,730.296,509.6,0.697799249,0.697799249
1981,West Virginia,2.75,,2.75,2.75,90.925,7.57,7.57,1.89,5.20,873.18,386.1,0.442176871,0.442176871
1981,Wisconsin,3.25,,3.25,3.25,90.925,8.95,8.95,1.89,6.14,1031.94,467.7,0.453224025,0.453224025
1981,Wyoming,1.6,,1.6,1.6,90.925,4.41,4.41,1.89,3.02,508.032,491.6,0.967655581,0.967655581
1982,Alabama,...,,0,0,96.5,0,0,1.78,0.00,0,380.6,0,0
1982,Alaska,3.85,,3.85,3.85,96.5,9.99,9.99,1.78,6.85,1151.304,725.2,0.62989445,0.62989445
1982,Arizona,...,,0,0,96.5,0,0,1.78,0.00,0,530.4,0,0
1982,Arkansas,2.7,,2.7,2.7,96.5,7.01,7.01,1.78,4.81,807.408,376.6,0.46643085,0.46643085
1982,California,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,606.4,0.605320109,0.605320109
1982,Colorado,1.9,,1.9,1.9,96.5,4.93,4.93,1.78,3.38,568.176,506,0.890569119,0.890569119
1982,Connecticut,3.37,,3.37,3.37,96.5,8.74,8.74,1.78,6.00,1007.7648,564.6,0.560249773,0.560249773
1982,Delaware,2,,2,2,96.5,5.19,5.19,1.78,3.56,598.08,517.6,0.865436062,0.865436062
1982,District of Columbia,2.50 - 3.75,,3.75,2.5,96.5,9.73,6.49,1.78,6.68,1121.4,476.8,0.425182807,0.425182807
1982,Federal (FLSA),$3.35 ,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,499,0.498111369,0.498111369
1982,Florida,...,,0,0,96.5,0,0,1.78,0.00,0,527,0,0
1982,Georgia,1.25,,1.25,1.25,96.5,3.24,3.24,1.78,2.23,373.8,445,1.19047619,1.19047619
1982,Guam,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,,0,0
1982,Hawaii,3.1,,3.1,3.1,96.5,8.04,8.04,1.78,5.52,927.024,658.8,0.710661213,0.710661213
1982,Idaho,2.3,,2.3,2.3,96.5,5.97,5.97,1.78,4.09,687.792,430,0.625189011,0.625189011
1982,Illinois,2.3,,2.3,2.3,96.5,5.97,5.97,1.78,4.09,687.792,503.4,0.731907321,0.731907321
1982,Indiana,2,,2,2,96.5,5.19,5.19,1.78,3.56,598.08,441.2,0.737693954,0.737693954
1982,Iowa,...,,0,0,96.5,0,0,1.78,0.00,0,443.4,0,0
1982,Kansas,1.6,,1.6,1.6,96.5,4.15,4.15,1.78,2.85,478.464,440.6,0.92086343,0.92086343
1982,Kentucky,2.15,,2.15,2.15,96.5,5.58,5.58,1.78,3.83,642.936,395.2,0.614680155,0.614680155
1982,Louisiana,...,,0,0,96.5,0,0,1.78,0.00,0,429.2,0,0
1982,Maine,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,449.4,0.448599698,0.448599698
1982,Maryland,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,561.6,0.56059989,0.56059989
1982,Massachusetts,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,552.2,0.55121663,0.55121663
1982,Michigan,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,504,0.503102465,0.503102465
1982,Minnesota,3.1,,3.1,3.1,96.5,8.04,8.04,1.78,5.52,927.024,481.4,0.519296156,0.519296156
1982,Mississippi,...,,0,0,96.5,0,0,1.78,0.00,0,363.8,0,0
1982,Missouri,...,,0,0,96.5,0,0,1.78,0.00,0,428.4,0,0
1982,Montana,2,,2,2,96.5,5.19,5.19,1.78,3.56,598.08,396.2,0.662453184,0.662453184
1982,Nebraska,1.6,,1.6,1.6,96.5,4.15,4.15,1.78,2.85,478.464,426.6,0.89160313,0.89160313
1982,Nevada,2.75,,2.75,2.75,96.5,7.14,7.14,1.78,4.90,822.36,621.2,0.755386935,0.755386935
1982,New Hampshire,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,537.8,0.536842273,0.536842273
1982,New Jersey,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,578.4,0.577369972,0.577369972
1982,New Mexico,2.9,,2.9,2.9,96.5,7.52,7.52,1.78,5.16,867.216,435.8,0.502527629,0.502527629
1982,New York,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,518.6,0.517676465,0.517676465
1982,North Carolina,2.9,,2.9,2.9,96.5,7.52,7.52,1.78,5.16,867.216,422.4,0.487075884,0.487075884
1982,North Dakota,2.80 - 3.10,,3.1,2.8,96.5,8.04,7.27,1.78,5.52,927.024,406.4,0.438392102,0.438392102
1982,Ohio,2.3,,2.3,2.3,96.5,5.97,5.97,1.78,4.09,687.792,452.8,0.658338567,0.658338567
1982,Oklahoma,3.1,,3.1,3.1,96.5,8.04,8.04,1.78,5.52,927.024,427.6,0.461260981,0.461260981
1982,Oregon,3.1,,3.1,3.1,96.5,8.04,8.04,1.78,5.52,927.024,511.4,0.551657778,0.551657778
1982,Pennsylvania,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,457.6,0.456785095,0.456785095
1982,Puerto Rico,1.20 - 3.10,,3.1,1.2,96.5,8.04,3.11,1.78,5.52,927.024,,0,0
1982,Rhode Island,2.9,,2.9,2.9,96.5,7.52,7.52,1.78,5.16,867.216,476.2,0.549113485,0.549113485
1982,South Carolina,...,,0,0,96.5,0,0,1.78,0.00,0,422.4,0,0
1982,South Dakota,2.3,,2.3,2.3,96.5,5.97,5.97,1.78,4.09,687.792,375.8,0.546386117,0.546386117
1982,Tennessee,...,,0,0,96.5,0,0,1.78,0.00,0,412.8,0,0
1982,Texas,1.4,,1.4,1.4,96.5,3.63,3.63,1.78,2.49,418.656,490.6,1.171845143,1.171845143
1982,U.S. Virgin Islands,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,,0,0
1982,Utah,2.50 - 2.75(b),(b),2.75,2.5,96.5,7.14,6.49,1.78,4.90,822.36,466.2,0.566905005,0.566905005
1982,Vermont,3.35,,3.35,3.35,96.5,8.69,8.69,1.78,5.96,1001.784,468.4,0.467565863,0.467565863
1982,Virginia,2.65,,2.65,2.65,96.5,6.88,6.88,1.78,4.72,792.456,536.8,0.677387767,0.677387767
1982,Washington,2.3,,2.3,2.3,96.5,5.97,5.97,1.78,4.09,687.792,516.2,0.750517598,0.750517598
1982,West Virginia,2.75,,2.75,2.75,96.5,7.14,7.14,1.78,4.90,822.36,386.2,0.469624009,0.469624009
1982,Wisconsin,3.25,,3.25,3.25,96.5,8.43,8.43,1.78,5.79,971.88,472.4,0.486068239,0.486068239
1982,Wyoming,1.6,,1.6,1.6,96.5,4.15,4.15,1.78,2.85,478.464,484.2,1.011988363,1.011988363
1983,Alabama,...,,0,0,99.6,0,0,1.73,0.00,0,384.9,0,0
1983,Alaska,3.85,,3.85,3.85,99.6,9.68,9.68,1.73,6.66,1118.964,723.8,0.646848335,0.646848335
1983,Arizona,...,,0,0,99.6,0,0,1.73,0.00,0,534.1,0,0
1983,Arkansas,2.7,,2.7,2.7,99.6,6.79,6.79,1.73,4.67,784.728,381.9,0.486665443,0.486665443
1983,California,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,629.6,0.646642921,0.646642921
1983,Colorado,1.9,,1.9,1.9,99.6,4.78,4.78,1.73,3.29,552.216,509.5,0.922646211,0.922646211
1983,Connecticut,3.37,,3.37,3.37,99.6,8.47,8.47,1.73,5.83,979.4568,589.4,0.60176212,0.60176212
1983,Delaware,2,,2,2,99.6,5.03,5.03,1.73,3.46,581.28,531.9,0.915049546,0.915049546
1983,District of Columbia,2.50 - 3.75,,3.75,2.5,99.6,9.43,6.29,1.73,6.49,1089.9,493.7,0.452977337,0.452977337
1983,Federal (FLSA),$3.35 ,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,508,0.521751277,0.521751277
1983,Florida,...,,0,0,99.6,0,0,1.73,0.00,0,538,0,0
1983,Georgia,1.25,,1.25,1.25,99.6,3.14,3.14,1.73,2.16,363.3,458.5,1.262042389,1.262042389
1983,Guam,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,,0,0
1983,Hawaii,3.1,,3.1,3.1,99.6,7.79,7.79,1.73,5.36,900.984,680.2,0.754952363,0.754952363
1983,Idaho,2.3,,2.3,2.3,99.6,5.78,5.78,1.73,3.98,668.472,429,0.641762108,0.641762108
1983,Illinois,2.3,,2.3,2.3,99.6,5.78,5.78,1.73,3.98,668.472,511.6,0.765327493,0.765327493
1983,Indiana,2,,2,2,99.6,5.03,5.03,1.73,3.46,581.28,445.8,0.766928159,0.766928159
1983,Iowa,...,,0,0,99.6,0,0,1.73,0.00,0,441.6,0,0
1983,Kansas,1.6,,1.6,1.6,99.6,4.02,4.02,1.73,2.77,465.024,444.9,0.956724814,0.956724814
1983,Kentucky,2.15,,2.15,2.15,99.6,5.41,5.41,1.73,3.72,624.876,396.8,0.635005985,0.635005985
1983,Louisiana,...,,0,0,99.6,0,0,1.73,0.00,0,431.8,0,0
1983,Maine,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,460.1,0.47255465,0.47255465
1983,Maryland,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,578.9,0.5945705,0.5945705
1983,Massachusetts,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,575.8,0.591386585,0.591386585
1983,Michigan,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,508.5,0.522264811,0.522264811
1983,Minnesota,3.1,,3.1,3.1,99.6,7.79,7.79,1.73,5.36,900.984,488.6,0.542295979,0.542295979
1983,Mississippi,...,,0,0,99.6,0,0,1.73,0.00,0,367.7,0,0
1983,Missouri,...,,0,0,99.6,0,0,1.73,0.00,0,433.6,0,0
1983,Montana,2,,2,2,99.6,5.03,5.03,1.73,3.46,581.28,396.3,0.681771263,0.681771263
1983,Nebraska,1.6,,1.6,1.6,99.6,4.02,4.02,1.73,2.77,465.024,428.9,0.922317988,0.922317988
1983,Nevada,2.75,,2.75,2.75,99.6,6.91,6.91,1.73,4.76,799.26,624.8,0.781723094,0.781723094
1983,New Hampshire,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,558.2,0.573310163,0.573310163
1983,New Jersey,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,600.6,0.616857907,0.616857907
1983,New Mexico,2.9,,2.9,2.9,99.6,7.29,7.29,1.73,5.02,842.856,440.7,0.522865116,0.522865116
1983,New York,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,531.4,0.545784702,0.545784702
1983,North Carolina,2.9,,2.9,2.9,99.6,7.29,7.29,1.73,5.02,842.856,430.6,0.510882049,0.510882049
1983,North Dakota,2.80 - 3.10,,3.1,2.8,99.6,7.79,7.04,1.73,5.36,900.984,405.6,0.450174476,0.450174476
1983,Ohio,2.3,,2.3,2.3,99.6,5.78,5.78,1.73,3.98,668.472,456.7,0.683199895,0.683199895
1983,Oklahoma,3.1,,3.1,3.1,99.6,7.79,7.79,1.73,5.36,900.984,428.4,0.475480142,0.475480142
1983,Oregon,3.1,,3.1,3.1,99.6,7.79,7.79,1.73,5.36,900.984,512.6,0.568933522,0.568933522
1983,Pennsylvania,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,464.9,0.477484584,0.477484584
1983,Puerto Rico,1.20 - 3.10,,3.1,1.2,99.6,7.79,3.02,1.73,5.36,900.984,,0,0
1983,Rhode Island,2.9,,2.9,2.9,99.6,7.29,7.29,1.73,5.02,842.856,494.8,0.587051643,0.587051643
1983,South Carolina,...,,0,0,99.6,0,0,1.73,0.00,0,429.6,0,0
1983,South Dakota,2.3,,2.3,2.3,99.6,5.78,5.78,1.73,3.98,668.472,377.7,0.565019926,0.565019926
1983,Tennessee,...,,0,0,99.6,0,0,1.73,0.00,0,418.2,0,0
1983,Texas,1.4,,1.4,1.4,99.6,3.52,3.52,1.73,2.42,406.896,492.4,1.210137234,1.210137234
1983,U.S. Virgin Islands,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,,0,0
1983,Utah,2.50 - 2.75(b),(b),2.75,2.5,99.6,6.91,6.29,1.73,4.76,799.26,466.8,0.584040237,0.584040237
1983,Vermont,3.35,,3.35,3.35,99.6,8.42,8.42,1.73,5.80,973.644,481.1,0.494123109,0.494123109
1983,Virginia,2.65,,2.65,2.65,99.6,6.66,6.66,1.73,4.58,770.196,548.7,0.71241606,0.71241606
1983,Washington,2.3,,2.3,2.3,99.6,5.78,5.78,1.73,3.98,668.472,522.8,0.782082122,0.782082122
1983,West Virginia,2.75,,2.75,2.75,99.6,6.91,6.91,1.73,4.76,799.26,386.3,0.483322073,0.483322073
1983,Wisconsin,3.25,,3.25,3.25,99.6,8.17,8.17,1.73,5.62,944.58,477.1,0.50509221,0.50509221
1983,Wyoming,1.6,,1.6,1.6,99.6,4.02,4.02,1.73,2.77,465.024,476.8,1.025323424,1.025323424
1984,Alabama,...,,0,0,103.8833333,0,0,1.66,0.00,0,389.2,0,0
1984,Alaska,3.85,,3.85,3.85,103.8833333,9.28,9.28,1.66,6.39,1073.688,722.4,0.672821155,0.672821155
1984,Arizona,...,,0,0,103.8833333,0,0,1.66,0.00,0,537.8,0,0
1984,Arkansas,2.7,,2.7,2.7,103.8833333,6.51,6.51,1.66,4.48,752.976,387.2,0.514226217,0.514226217
1984,California,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,652.8,0.698743803,0.698743803
1984,Colorado,1.9,,1.9,1.9,103.8833333,4.58,4.58,1.66,3.15,529.872,513,0.968158348,0.968158348
1984,Connecticut,3.37,,3.37,3.37,103.8833333,8.12,8.12,1.66,5.59,939.8256,614.2,0.653525505,0.653525505
1984,Delaware,2,,2,2,103.8833333,4.82,4.82,1.66,3.32,557.76,546.2,0.97927424,0.97927424
1984,District of Columbia,2.50 - 3.75,,3.75,2.5,103.8833333,9.04,6.03,1.66,6.23,1045.8,510.6,0.488238669,0.488238669
1984,Federal (FLSA),$3.35 ,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,517,0.553386253,0.553386253
1984,Florida,...,,0,0,103.8833333,0,0,1.66,0.00,0,549,0,0
1984,Georgia,1.25,,1.25,1.25,103.8833333,3.01,3.01,1.66,2.08,348.6,472,1.353987378,1.353987378
1984,Guam,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,,0,0
1984,Hawaii,3.1,,3.1,3.1,103.8833333,7.47,7.47,1.66,5.15,864.528,701.6,0.811541095,0.811541095
1984,Idaho,2.3,,2.3,2.3,103.8833333,5.54,5.54,1.66,3.82,641.424,428,0.667265335,0.667265335
1984,Illinois,2.3,,2.3,2.3,103.8833333,5.54,5.54,1.66,3.82,641.424,519.8,0.810384395,0.810384395
1984,Indiana,2,,2,2,103.8833333,4.82,4.82,1.66,3.32,557.76,450.4,0.807515777,0.807515777
1984,Iowa,...,,0,0,103.8833333,0,0,1.66,0.00,0,439.8,0,0
1984,Kansas,1.6,,1.6,1.6,103.8833333,3.86,3.86,1.66,2.66,446.208,449.2,1.006705393,1.006705393
1984,Kentucky,2.15,,2.15,2.15,103.8833333,5.18,5.18,1.66,3.57,599.592,398.4,0.664451827,0.664451827
1984,Louisiana,...,,0,0,103.8833333,0,0,1.66,0.00,0,434.4,0,0
1984,Maine,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,470.8,0.503934715,0.503934715
1984,Maryland,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,596.2,0.638160317,0.638160317
1984,Massachusetts,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,599.4,0.641585532,0.641585532
1984,Michigan,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,513,0.549104735,0.549104735
1984,Minnesota,3.1,,3.1,3.1,103.8833333,7.47,7.47,1.66,5.15,864.528,495.8,0.573492125,0.573492125
1984,Mississippi,...,,0,0,103.8833333,0,0,1.66,0.00,0,371.6,0,0
1984,Missouri,...,,0,0,103.8833333,0,0,1.66,0.00,0,438.8,0,0
1984,Montana,2,,2,2,103.8833333,4.82,4.82,1.66,3.32,557.76,396.4,0.710699943,0.710699943
1984,Nebraska,1.6,,1.6,1.6,103.8833333,3.86,3.86,1.66,2.66,446.208,431.2,0.966365462,0.966365462
1984,Nevada,2.75,,2.75,2.75,103.8833333,6.63,6.63,1.66,4.57,766.92,628.4,0.819381422,0.819381422
1984,New Hampshire,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,578.6,0.619321636,0.619321636
1984,New Jersey,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,622.8,0.666632415,0.666632415
1984,New Mexico,2.9,,2.9,2.9,103.8833333,6.99,6.99,1.66,4.81,808.752,445.6,0.550972362,0.550972362
1984,New York,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,544.2,0.582500578,0.582500578
1984,North Carolina,2.9,,2.9,2.9,103.8833333,6.99,6.99,1.66,4.81,808.752,438.8,0.542564346,0.542564346
1984,North Dakota,2.80 - 3.10,,3.1,2.8,103.8833333,7.47,6.75,1.66,5.15,864.528,404.8,0.468232377,0.468232377
1984,Ohio,2.3,,2.3,2.3,103.8833333,5.54,5.54,1.66,3.82,641.424,460.6,0.71808975,0.71808975
1984,Oklahoma,3.1,,3.1,3.1,103.8833333,7.47,7.47,1.66,5.15,864.528,429.2,0.49645587,0.49645587
1984,Oregon,3.1,,3.1,3.1,103.8833333,7.47,7.47,1.66,5.15,864.528,513.8,0.594312735,0.594312735
1984,Pennsylvania,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,472.2,0.505433247,0.505433247
1984,Puerto Rico,1.20 - 3.10,,3.1,1.2,103.8833333,7.47,2.89,1.66,5.15,864.528,,0,0
1984,Rhode Island,2.9,,2.9,2.9,103.8833333,6.99,6.99,1.66,4.81,808.752,513.4,0.634805231,0.634805231
1984,South Carolina,...,,0,0,103.8833333,0,0,1.66,0.00,0,436.8,0,0
1984,South Dakota,2.3,,2.3,2.3,103.8833333,5.54,5.54,1.66,3.82,641.424,379.6,0.591808227,0.591808227
1984,Tennessee,...,,0,0,103.8833333,0,0,1.66,0.00,0,423.6,0,0
1984,Texas,1.4,,1.4,1.4,103.8833333,3.37,3.37,1.66,2.32,390.432,494.2,1.265777395,1.265777395
1984,U.S. Virgin Islands,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,,0,0
1984,Utah,2.50 - 2.75(b),(b),2.75,2.5,103.8833333,6.63,6.03,1.66,4.57,766.92,467.4,0.60945079,0.60945079
1984,Vermont,3.35,,3.35,3.35,103.8833333,8.07,8.07,1.66,5.56,934.248,493.8,0.528553446,0.528553446
1984,Virginia,2.65,,2.65,2.65,103.8833333,6.39,6.39,1.66,4.40,739.032,560.6,0.758559846,0.758559846
1984,Washington,2.3,,2.3,2.3,103.8833333,5.54,5.54,1.66,3.82,641.424,529.4,0.825351094,0.825351094
1984,West Virginia,2.75,,2.75,2.75,103.8833333,6.63,6.63,1.66,4.57,766.92,386.4,0.503833516,0.503833516
1984,Wisconsin,3.25,,3.25,3.25,103.8833333,7.83,7.83,1.66,5.40,906.36,481.8,0.531576857,0.531576857
1984,Wyoming,1.6,,1.6,1.6,103.8833333,3.86,3.86,1.66,2.66,446.208,469.4,1.05197576,1.05197576
1985,Alabama,...,,0,0,107.5666667,0,0,1.6,0.00,0,393.5,0,0
1985,Alaska,3.85,,3.85,3.85,107.5666667,8.96,8.96,1.6,6.16,1034.88,721,0.696699134,0.696699134
1985,Arizona,...,,0,0,107.5666667,0,0,1.6,0.00,0,541.5,0,0
1985,Arkansas,2.7,,2.7,2.7,107.5666667,6.29,6.29,1.6,4.32,725.76,392.5,0.54081239,0.54081239
1985,California,3.35,,3.35,3.35,107.5666667,7.8,7.8,1.6,5.36,900.48,676,0.750710732,0.750710732
1985,Colorado,1.9,,1.9,1.9,107.5666667,4.42,4.42,1.6,3.04,510.72,516.5,1.011317356,1.011317356
1985,Connecticut,3.37,,3.37,3.37,107.5666667,7.84,7.84,1.6,5.39,905.856,639,0.705410131,0.705410131
1985,Delaware,2,,2,2,107.5666667,4.66,4.66,1.6,3.20,537.6,560.5,1.042596726,1.042596726
1985,District of Columbia,2.50 - 3.75,,3.75,2.5,107.5666667,8.73,5.82,1.6,6.00,1008,527.5,0.523313492,0.523313492
1985,Federal (FLSA),$3.35 ,,3.35,3.35,107.5666667,7.8,7.8,1.6,5.36,900.48,526,0.584132907,0.584132907
1985,Florida,...,,0,0,107.5666667,0,0,1.6,0.00,0,560,0,0
1985,Georgia,1.25,,1.25,1.25,107.5666667,2.91,2.91,1.6,2.00,336,485.5,1.444940476,1.444940476
1985,Guam,3.35,,3.35,3.35,107.5666667,7.8,7.8,1.6,5.36,900.48,,0,0
1985,Hawaii,3.1,,3.1,3.1,107.5666667,7.22,7.22,1.6,4.96,833.28,723,0.86765553,0.86765553
1985,Idaho,2.3,,2.3,2.3,107.5666667,5.35,5.35,1.6,3.68,618.24,427,0.69067029,0.69067029
1985,Illinois,2.3,,2.3,2.3,107.5666667,5.35,5.35,1.6,3.68,618.24,528,0.854037267,0.854037267
1985,Indiana,2,,2,2,107.5666667,4.66,4.66,1.6,3.20,537.6,455,0.846354167,0.846354167
1985,Iowa,...,,0,0,107.5666667,0,0,1.6,0.00,0,438,0,0
1985,Kansas,1.6,,1.6,1.6,107.5666667,3.72,3.72,1.6,2.56,430.08,453.5,1.054454985,1.054454985
1985,Kentucky,2.15,,2.15,2.15,107.5666667,5,5,1.6,3.44,577.92,400,0.69213732,0.69213732
1985,Louisiana,...,,0,0,107.5666667,0,0,1.6,0.00,0,437,0,0
1985,Maine,3.35,,3.35,3.35,107.5666667,7.8,7.8,1.6,5.36,900.48,481.5,0.534714819,0.534714819
1985,Maryland,3.35,,3.35,3.35,107.5666667,7.8,7.8,1.6,5.36,900.48,613.5,0.681303305,0.681303305
1985,Massachusetts,3.35,,3.35,3.35,107.5666667,7.8,7.8,1.6,5.36,900.48,623,0.691853234,0.691853234
1985,Michigan,3.35,,3.35,3.35,107.5666667,7.8,7.8,1.6,5.36,900.48,517.5,0.574693497,0.574693497
1985,Minnesota,3.1,,3.1,3.1,107.5666667,7.22,7.22,1.6,4.96,833.28,503,0.603638633,0.603638633
1985,Mississippi,...,,0,0,107.5666667,0,0,1.6,0.00,0,375.5,0,0
1985,Missouri,...,,0,0,107.5666667,0,0,1.6,0.00,0,444,0,0
1985,Montana,2,,2,2,107.5666667,4.66,4.66,1.6,3.20,537.6,396.5,0.737537202,0.737537202
1985,Nebraska,1.6,,1.6,1.6,107.5666667,3.72,3.72,1.6,2.56,430.08,433.5,1.007952009,1.007952009
1985,Nevada,2.75,,2.75,2.75,107.5666667,6.4,6.4,1.6,4.40,739.2,632,0.854978355,0.854978355
1985,New Hampshire,3.35,,3.35,3.35,107.5666667,7.8,7.8,1.6,5.36,900.48,599,0.665200782,0.665200782
